modelId,type,inst,name,stateCode,stateLabel
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11212,Diagnostic: Cprsr Disch Rfgt Temp Sensor 1B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11212,Diagnostic: Cprsr Disch Rfgt Temp Sensor 1B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11213,Diagnostic: Cprsr Disch Rfgt Temp Sensor 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11213,Diagnostic: Cprsr Disch Rfgt Temp Sensor 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11214,Diagnostic: Cprsr Disch Rfgt Temp Sensor 2B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11214,Diagnostic: Cprsr Disch Rfgt Temp Sensor 2B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11215,Diagnostic: Emergency Stop Feedback Input,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11215,Diagnostic: Emergency Stop Feedback Input,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11216,Diagnostic: Evap Iso Valve Illegal Switch State Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11216,Diagnostic: Evap Iso Valve Illegal Switch State Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11217,Diagnostic: Evap Iso Valve Illegal Switch State Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11217,Diagnostic: Evap Iso Valve Illegal Switch State Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11218,Diagnostic: Evap Isolation Valve Closed Switch Failure Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11218,Diagnostic: Evap Isolation Valve Closed Switch Failure Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11219,Diagnostic: Evap Isolation Valve Closed Switch Failure Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11219,Diagnostic: Evap Isolation Valve Closed Switch Failure Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11220,Diagnostic: Evap Isolation Valve Failed To Close Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11220,Diagnostic: Evap Isolation Valve Failed To Close Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11221,Diagnostic: Evap Isolation Valve Failed To Close Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11221,Diagnostic: Evap Isolation Valve Failed To Close Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11222,Diagnostic: Evap Isolation Valve Failed To Open Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11222,Diagnostic: Evap Isolation Valve Failed To Open Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11223,Diagnostic: Evap Isolation Valve Failed To Open Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11223,Diagnostic: Evap Isolation Valve Failed To Open Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11224,Diagnostic: Evap Isolation Valve Open Switch Failure Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11224,Diagnostic: Evap Isolation Valve Open Switch Failure Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11225,Diagnostic: Evap Isolation Valve Open Switch Failure Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11225,Diagnostic: Evap Isolation Valve Open Switch Failure Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11226,Diagnostic: Evap Pump 1 Starts Run time Written,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11226,Diagnostic: Evap Pump 1 Starts Run time Written,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11227,Diagnostic: Evap Pump 2 Starts Run time Written,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11227,Diagnostic: Evap Pump 2 Starts Run time Written,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11228,Diagnostic: Evap Rfgt Pool Temp Sensor Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11228,Diagnostic: Evap Rfgt Pool Temp Sensor Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11229,Diagnostic: Evap Rfgt Pool Temp Sensor Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11229,Diagnostic: Evap Rfgt Pool Temp Sensor Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11230,Diagnostic: Evap Rfgt Pool Temp Sensor Error Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11230,Diagnostic: Evap Rfgt Pool Temp Sensor Error Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11231,Diagnostic: Evap Rfgt Pool Temp Sensor Error Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11231,Diagnostic: Evap Rfgt Pool Temp Sensor Error Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11232,Diagnostic: Evap Spillover Liquid Level Sensor Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11232,Diagnostic: Evap Spillover Liquid Level Sensor Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11233,Diagnostic: Evap Spillover Liquid Level Sensor Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11233,Diagnostic: Evap Spillover Liquid Level Sensor Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11234,Diagnostic: Evap Water Pump 1 Svc Recommended,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11234,Diagnostic: Evap Water Pump 1 Svc Recommended,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11235,Diagnostic: Evap Water Pump 2 Svc Recommended,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11235,Diagnostic: Evap Water Pump 2 Svc Recommended,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11236,Diagnostic: Evaporator Approach Error Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11236,Diagnostic: Evaporator Approach Error Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11237,Diagnostic: Evaporator Approach Error Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11237,Diagnostic: Evaporator Approach Error Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11238,Diagnostic: Evaporator Entering Water Pressure,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11238,Diagnostic: Evaporator Entering Water Pressure,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11239,Diagnostic: Evaporator Entering Water Temp Sensor,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11239,Diagnostic: Evaporator Entering Water Temp Sensor,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11240,Diagnostic: Evaporator Leaving Water Pressure,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11240,Diagnostic: Evaporator Leaving Water Pressure,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11241,Diagnostic: Evaporator Leaving Water Temp Sensor,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11241,Diagnostic: Evaporator Leaving Water Temp Sensor,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11242,"Diagnostic: Evaporator Oil Return Level Sensor, Ckt1",0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11242,"Diagnostic: Evaporator Oil Return Level Sensor, Ckt1",1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11243,"Diagnostic: Evaporator Oil Return Level Sensor, Ckt2",0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11243,"Diagnostic: Evaporator Oil Return Level Sensor, Ckt2",1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11244,Diagnostic: Evaporator Pump 1 Fault,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11244,Diagnostic: Evaporator Pump 1 Fault,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11245,Diagnostic: Evaporator Pump 2 Fault,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11245,Diagnostic: Evaporator Pump 2 Fault,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11246,Diagnostic: Evaporator Shell Rfgt Pressure Sensor Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11246,Diagnostic: Evaporator Shell Rfgt Pressure Sensor Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11247,Diagnostic: Evaporator Shell Rfgt Pressure Sensor Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11247,Diagnostic: Evaporator Shell Rfgt Pressure Sensor Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11248,Diagnostic: Evaporator Water Flow Lost,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11248,Diagnostic: Evaporator Water Flow Lost,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11249,Diagnostic: Evaporator Water Flow Lost Pump1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11249,Diagnostic: Evaporator Water Flow Lost Pump1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11250,Diagnostic: Evaporator Water Flow Lost Pump2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11250,Diagnostic: Evaporator Water Flow Lost Pump2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11251,Diagnostic: Evaporator Water Flow Overdue,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11251,Diagnostic: Evaporator Water Flow Overdue,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11252,Diagnostic: Evaporator Water Flow Overdue Pump1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11252,Diagnostic: Evaporator Water Flow Overdue Pump1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11253,Diagnostic: Evaporator Water Flow Overdue Pump2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11253,Diagnostic: Evaporator Water Flow Overdue Pump2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11254,Diagnostic: Excessive Condenser Pressure Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11254,Diagnostic: Excessive Condenser Pressure Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11255,Diagnostic: Excessive Condenser Pressure Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11255,Diagnostic: Excessive Condenser Pressure Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11256,Diagnostic: External Chilled/Hot Water Setpoint,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11256,Diagnostic: External Chilled/Hot Water Setpoint,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11257,Diagnostic: External Demand Limit Setpoint,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11257,Diagnostic: External Demand Limit Setpoint,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11258,Diagnostic: EXV Pressure Equalization Failed Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11258,Diagnostic: EXV Pressure Equalization Failed Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11259,Diagnostic: EXV Pressure Equalization Failed Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11259,Diagnostic: EXV Pressure Equalization Failed Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11260,Diagnostic: Fan Inverter Fault Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11260,Diagnostic: Fan Inverter Fault Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11261,Diagnostic: Fan Inverter Fault Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11261,Diagnostic: Fan Inverter Fault Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11262,Diagnostic: Heat Recovery Entering Water Temp Sensor,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11262,Diagnostic: Heat Recovery Entering Water Temp Sensor,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11263,Diagnostic: Heat Recovery Leaving Water Temp Sensor,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11263,Diagnostic: Heat Recovery Leaving Water Temp Sensor,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11264,Diagnostic: GP4Vvi High Cprsr Rfgt Discharge Temp 1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11264,Diagnostic: GP4Vvi High Cprsr Rfgt Discharge Temp 1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11265,Diagnostic: High Cprsr Rfgt Discharge Temp 1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11265,Diagnostic: High Cprsr Rfgt Discharge Temp 1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11266,Diagnostic: High Cprsr Rfgt Discharge Temp 1B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11266,Diagnostic: High Cprsr Rfgt Discharge Temp 1B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11267,Diagnostic: GP4Vvi High Cprsr Rfgt Discharge Temp 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11267,Diagnostic: GP4Vvi High Cprsr Rfgt Discharge Temp 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11268,Diagnostic: High Cprsr Rfgt Discharge Temp 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11268,Diagnostic: High Cprsr Rfgt Discharge Temp 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11269,Diagnostic: High Cprsr Rfgt Discharge Temp 2B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11269,Diagnostic: High Cprsr Rfgt Discharge Temp 2B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11270,Diagnostic: High Differential Refrigerant Pressure,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11270,Diagnostic: High Differential Refrigerant Pressure,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11271,Diagnostic: High Differential Rfgt Pressure 1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11271,Diagnostic: High Differential Rfgt Pressure 1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11272,Diagnostic: High Differential Rfgt Pressure 1B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11272,Diagnostic: High Differential Rfgt Pressure 1B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11273,Diagnostic: High Differential Rfgt Pressure 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11273,Diagnostic: High Differential Rfgt Pressure 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11274,Diagnostic: High Differential Rfgt Pressure 2B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11274,Diagnostic: High Differential Rfgt Pressure 2B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11275,Diagnostic: High Evap Shell Rfgt Pressure Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11275,Diagnostic: High Evap Shell Rfgt Pressure Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11276,Diagnostic: High Evap Shell Rfgt Pressure Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11276,Diagnostic: High Evap Shell Rfgt Pressure Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11277,Diagnostic: High Evaporator Water Temperature,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11277,Diagnostic: High Evaporator Water Temperature,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11278,Diagnostic: High Motor Winding Temperature 1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11278,Diagnostic: High Motor Winding Temperature 1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11279,Diagnostic: High Motor Winding Temperature 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11279,Diagnostic: High Motor Winding Temperature 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11280,Diagnostic: High Motor Winding Temperature Cprsr1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11280,Diagnostic: High Motor Winding Temperature Cprsr1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11281,Diagnostic: High Motor Winding Temperature Cprsr2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11281,Diagnostic: High Motor Winding Temperature Cprsr2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11282,Diagnostic: High Oil Temperature Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11282,Diagnostic: High Oil Temperature Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11283,Diagnostic: High Oil Temperature Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11283,Diagnostic: High Oil Temperature Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11284,Diagnostic: High Pressure Cutout Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11284,Diagnostic: High Pressure Cutout Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11285,Diagnostic: High Pressure Cutout Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11285,Diagnostic: High Pressure Cutout Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11286,Diagnostic: High Pressure Cutout 1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11286,Diagnostic: High Pressure Cutout 1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11287,Diagnostic: High Pressure Cutout 1B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11287,Diagnostic: High Pressure Cutout 1B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11288,Diagnostic: High Pressure Cutout 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11288,Diagnostic: High Pressure Cutout 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11289,Diagnostic: High Pressure Cutout 2B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11289,Diagnostic: High Pressure Cutout 2B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11290,Diagnostic: High Refrigerant Pressure Ratio,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11290,Diagnostic: High Refrigerant Pressure Ratio,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11291,Diagnostic: High Refrigerant Pressure Ratio 1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11291,Diagnostic: High Refrigerant Pressure Ratio 1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11292,Diagnostic: High Refrigerant Pressure Ratio 1B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11292,Diagnostic: High Refrigerant Pressure Ratio 1B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11293,Diagnostic: High Refrigerant Pressure Ratio 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11293,Diagnostic: High Refrigerant Pressure Ratio 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11294,Diagnostic: High Refrigerant Pressure Ratio 2B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11294,Diagnostic: High Refrigerant Pressure Ratio 2B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11295,Diagnostic: Inverted Evaporator Water Temperature,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11295,Diagnostic: Inverted Evaporator Water Temperature,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11296,Diagnostic: Liquid Line Pressure Sensor Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11296,Diagnostic: Liquid Line Pressure Sensor Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11297,Diagnostic: Liquid Line Pressure Sensor Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11297,Diagnostic: Liquid Line Pressure Sensor Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11298,Diagnostic: Liquid Line Temp Sensor Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11298,Diagnostic: Liquid Line Temp Sensor Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11299,Diagnostic: Liquid Line Temp Sensor Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11299,Diagnostic: Liquid Line Temp Sensor Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11300,Diagnostic: Loss of Oil for Compressor (Running) Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11300,Diagnostic: Loss of Oil for Compressor (Running) Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11301,Diagnostic: Loss of Oil for Compressor (Running) Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11301,Diagnostic: Loss of Oil for Compressor (Running) Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11302,Diagnostic: Loss of Oil for Compressor (Stopped) Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11302,Diagnostic: Loss of Oil for Compressor (Stopped) Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11303,Diagnostic: Loss of Oil for Compressor (Stopped) Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11303,Diagnostic: Loss of Oil for Compressor (Stopped) Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11304,Diagnostic: Low Condenser Rfgt Temp Ckt 1: Unit Off,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11304,Diagnostic: Low Condenser Rfgt Temp Ckt 1: Unit Off,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11305,Diagnostic: Low Condenser Rfgt Temp Ckt 2: Unit Off,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11305,Diagnostic: Low Condenser Rfgt Temp Ckt 2: Unit Off,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11306,Diagnostic: Low Differential Rfgt Pressure 1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11306,Diagnostic: Low Differential Rfgt Pressure 1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11307,Diagnostic: Low Differential Rfgt Pressure 1B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11307,Diagnostic: Low Differential Rfgt Pressure 1B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11308,Diagnostic: Low Differential Rfgt Pressure 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11308,Diagnostic: Low Differential Rfgt Pressure 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11309,Diagnostic: Low Differential Rfgt Pressure 2B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11309,Diagnostic: Low Differential Rfgt Pressure 2B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11310,Diagnostic: Low Discharge Superheat 1A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11310,Diagnostic: Low Discharge Superheat 1A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11311,Diagnostic: Low Discharge Superheat 1B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11311,Diagnostic: Low Discharge Superheat 1B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11312,Diagnostic: Low Discharge Superheat 2A,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11312,Diagnostic: Low Discharge Superheat 2A,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11313,Diagnostic: Low Discharge Superheat 2B,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11313,Diagnostic: Low Discharge Superheat 2B,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11314,Diagnostic: Low Evaporator Oil Return Level Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11314,Diagnostic: Low Evaporator Oil Return Level Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11315,Diagnostic: Low Evaporator Oil Return Level Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11315,Diagnostic: Low Evaporator Oil Return Level Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11316,Diagnostic: Low Evaporator Refrigerant Pressure Ckt1,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11316,Diagnostic: Low Evaporator Refrigerant Pressure Ckt1,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11317,Diagnostic: Low Evaporator Refrigerant Pressure Ckt2,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11317,Diagnostic: Low Evaporator Refrigerant Pressure Ckt2,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11318,Diagnostic: Low Evaporator Rfgt Temp Ckt 1: Unit Off,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11318,Diagnostic: Low Evaporator Rfgt Temp Ckt 1: Unit Off,1,In Alarm
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11319,Diagnostic: Low Evaporator Rfgt Temp Ckt 2: Unit Off,0,Normal
trane-symbio-800-series-r-model-rtwd-bacnet,BI,11319,Diagnostic: Low Evaporator Rfgt Temp Ckt 2: Unit Off,1,In Alarm
